date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:10:19	103885/103885	---M--	200	added ('OK')	image/jpeg	etag:%226648723b-195cd%22	https://francomunoz.com/wp-content/uploads/2022/04/page-featured-img-short.jpg	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-content/uploads/2022/04/page-featured-img-short.jpg	(from https://francomunoz.com/top-workers-compensation-lawyers-california/executive-team/)
17:10:21	198750/198750	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2005:58:08%20GMT	https://francomunoz.com/personal-injury/eaton-fire-attorneys/	C:/My%20Web%20Sites/lawyer/francomunoz.com/personal-injury/eaton-fire-attorneys/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
17:11:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:10:17%20GMT	https://francomunoz.com/signals/config/	C:/My%20Web%20Sites/lawyer/francomunoz.com/signals/config/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
17:11:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:10:19%20GMT	https://francomunoz.com/signals/plugins/	C:/My%20Web%20Sites/lawyer/francomunoz.com/signals/plugins/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
17:11:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:10:20%20GMT	https://francomunoz.com/schema.org/	C:/My%20Web%20Sites/lawyer/francomunoz.com/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
17:11:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:10:22%20GMT	https://francomunoz.com/oakland-workers-compensation-case-results/Firefox/	C:/My%20Web%20Sites/lawyer/francomunoz.com/oakland-workers-compensation-case-results/Firefox/index.html	(from https://francomunoz.com/oakland-workers-compensation-case-results/)
17:11:28	156714/156714	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202017%2006:18:07%20GMT	https://francomunoz.com/contact/	C:/My%20Web%20Sites/lawyer/francomunoz.com/contact/index.html	(from https://francomunoz.com/oakland-workers-compensation-case-results/)
17:11:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:29%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/careers/i	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/careers/i.3f.delayed	(from https://francomunoz.com/top-workers-compensation-lawyers-california/careers/)
17:11:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:29%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/Firefox/	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/Firefox/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/)
17:11:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:29%20GMT	https://francomunoz.com/?p=721	C:/My%20Web%20Sites/lawyer/francomunoz.com/index8bfb.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/)
17:11:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:29%20GMT	https://francomunoz.com/?p=688	C:/My%20Web%20Sites/lawyer/francomunoz.com/index5723.html	(from https://francomunoz.com/oakland-workers-compensation-case-results/)
17:11:29	2607/2607	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2022:11:30%20GMT	https://francomunoz.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrancomunoz.com%2Ftop-workers-compensation-lawyers-california%2Fcareers%2F	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/oembed/1.0/embed6137.json	(from https://francomunoz.com/top-workers-compensation-lawyers-california/careers/)
17:11:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:30%20GMT	https://francomunoz.com/workplace-injury-claims/	C:/My%20Web%20Sites/lawyer/francomunoz.com/workplace-injury-claims/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/)
17:11:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:30%20GMT	https://francomunoz.com/es/top-workers-compensation-lawyers-california/	C:/My%20Web%20Sites/lawyer/francomunoz.com/es/top-workers-compensation-lawyers-california/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/)
17:11:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:30%20GMT	https://francomunoz.com/medical-treatment-for-workers-comp-cases/	C:/My%20Web%20Sites/lawyer/francomunoz.com/medical-treatment-for-workers-comp-cases/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/)
17:11:31	2808/2808	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Jul%202026%2022:11:30%20GMT	https://francomunoz.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrancomunoz.com%2Ftop-workers-compensation-lawyers-california%2Fcareers%2F&format=xml	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/oembed/1.0/embede57f	(from https://francomunoz.com/top-workers-compensation-lawyers-california/careers/)
17:11:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:31%20GMT	https://francomunoz.com/?p=724	C:/My%20Web%20Sites/lawyer/francomunoz.com/index52c0.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/mission-statement/)
17:11:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:30%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/mission-statement/Firefox/	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/mission-statement/Firefox/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/mission-statement/)
17:11:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:31%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/california-workers-compensation-attorneys/Firefox/	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/california-workers-compensation-attorneys/Firefox/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/california-workers-compensation-attorneys/)
17:11:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:32%20GMT	https://francomunoz.com/?p=14	C:/My%20Web%20Sites/lawyer/francomunoz.com/index0b69.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/california-workers-compensation-attorneys/)
17:11:32	163766/163766	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2007:22:32%20GMT	https://francomunoz.com/steve-franco/	C:/My%20Web%20Sites/lawyer/francomunoz.com/steve-franco/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/california-workers-compensation-attorneys/)
17:11:32	29463/29463	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2022:11:32%20GMT	https://francomunoz.com/wp-json/wp/v2/pages/707	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/wp/v2/pages/707.json	(from https://francomunoz.com/top-workers-compensation-lawyers-california/careers/)
17:11:34	159275/159275	---M--	200	added ('OK')	image/jpeg	etag:%22666fe18e-26e2b%22	https://francomunoz.com/wp-content/uploads/2024/05/IMG_5283-1-1024x768.jpg	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-content/uploads/2024/05/IMG_5283-1-1024x768.jpg	(from https://francomunoz.com/top-workers-compensation-lawyers-california/careers/)
17:11:35	85441/85441	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20May%202025%2022:46:45%20GMT	https://francomunoz.com/Estela-Barajas/	C:/My%20Web%20Sites/lawyer/francomunoz.com/Estela-Barajas/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/california-workers-compensation-attorneys/)
17:11:36	166538/166538	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Apr%202025%2016:13:09%20GMT	https://francomunoz.com/daniel-alvarez/	C:/My%20Web%20Sites/lawyer/francomunoz.com/daniel-alvarez/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/california-workers-compensation-attorneys/)
17:11:36	166167/166167	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2017:46:43%20GMT	https://francomunoz.com/rene-munoz/	C:/My%20Web%20Sites/lawyer/francomunoz.com/rene-munoz/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/california-workers-compensation-attorneys/)
17:11:36	161939/161939	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20May%202024%2005:39:12%20GMT	https://francomunoz.com/laura-stephan/	C:/My%20Web%20Sites/lawyer/francomunoz.com/laura-stephan/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/california-workers-compensation-attorneys/)
17:11:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:36%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/executive-team/Firefox/	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/executive-team/Firefox/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/executive-team/)
17:11:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:37%20GMT	https://francomunoz.com/?p=888	C:/My%20Web%20Sites/lawyer/francomunoz.com/indexc052.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/executive-team/)
17:11:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:38%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/attorneyreferrals/i	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/attorneyreferrals/i	(from https://francomunoz.com/top-workers-compensation-lawyers-california/attorneyreferrals/)
17:11:40	163096/163096	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20May%202024%2006:22:32%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/executive-team/cristina-bolanos/	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/executive-team/cristina-bolanos/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/executive-team/)
17:11:40	163131/163131	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jun%202024%2013:34:00%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/executive-team/yahaira-hernandez/	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/executive-team/yahaira-hernandez/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/executive-team/)
17:11:41	160079/160079	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Jul%202025%2007:07:16%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/executive-team/fatima-lopez/	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/executive-team/fatima-lopez/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/executive-team/)
17:11:41	162436/162436	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20May%202024%2006:37:20%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/executive-team/daniela-perez/	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/executive-team/daniela-perez/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/executive-team/)
17:11:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:41%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/careers/Firefox/	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/careers/Firefox/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/careers/)
17:11:41	2515/2515	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2022:11:41%20GMT	https://francomunoz.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrancomunoz.com%2Ftop-workers-compensation-lawyers-california%2Fattorneyreferrals%2F	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/oembed/1.0/embed64a9.json	(from https://francomunoz.com/top-workers-compensation-lawyers-california/attorneyreferrals/)
17:11:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:42%20GMT	https://francomunoz.com/?p=707	C:/My%20Web%20Sites/lawyer/francomunoz.com/index25b8.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/careers/)
17:11:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:42%20GMT	https://francomunoz.com/about/careers/attorney-entry-wc/	C:/My%20Web%20Sites/lawyer/francomunoz.com/about/careers/attorney-entry-wc/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/careers/)
17:11:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:42%20GMT	https://francomunoz.com/about/careers/attorney-wc/	C:/My%20Web%20Sites/lawyer/francomunoz.com/about/careers/attorney-wc/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/careers/)
17:11:42	2678/2678	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Jul%202026%2022:11:42%20GMT	https://francomunoz.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrancomunoz.com%2Ftop-workers-compensation-lawyers-california%2Fattorneyreferrals%2F&format=xml	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/oembed/1.0/embed5fcd	(from https://francomunoz.com/top-workers-compensation-lawyers-california/attorneyreferrals/)
17:11:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:43%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/attorneyreferrals/Firefox/	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/attorneyreferrals/Firefox/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/attorneyreferrals/)
17:11:43	18176/18176	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2022:11:43%20GMT	https://francomunoz.com/wp-json/wp/v2/pages/903	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/wp/v2/pages/903.json	(from https://francomunoz.com/top-workers-compensation-lawyers-california/attorneyreferrals/)
17:11:43	76543/76543	---M--	200	added ('OK')	image/jpeg	etag:%226648723b-12aff%22	https://francomunoz.com/wp-content/uploads/2024/04/angle-img-3.jpg	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-content/uploads/2024/04/angle-img-3.jpg	(from https://francomunoz.com/top-workers-compensation-lawyers-california/attorneyreferrals/)
17:11:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:44%20GMT	https://francomunoz.com/?p=903	C:/My%20Web%20Sites/lawyer/francomunoz.com/index975b.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/attorneyreferrals/)
17:11:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:44%20GMT	https://francomunoz.com/es/top-workers-compensation-lawyers-california/attorneyreferrals/	C:/My%20Web%20Sites/lawyer/francomunoz.com/es/top-workers-compensation-lawyers-california/attorneyreferrals/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/attorneyreferrals/)
17:11:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:44%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/newsroom/i	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/newsroom/i	(from https://francomunoz.com/top-workers-compensation-lawyers-california/newsroom/)
17:11:45	2670/2670	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2022:11:45%20GMT	https://francomunoz.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrancomunoz.com%2Ftop-workers-compensation-lawyers-california%2Fnewsroom%2F	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/oembed/1.0/embed996d.json	(from https://francomunoz.com/top-workers-compensation-lawyers-california/newsroom/)
17:11:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:45%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/newsroom/Firefox/	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/newsroom/Firefox/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/newsroom/)
17:11:45	2873/2873	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Jul%202026%2022:11:45%20GMT	https://francomunoz.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrancomunoz.com%2Ftop-workers-compensation-lawyers-california%2Fnewsroom%2F&format=xml	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/oembed/1.0/embedc4c6	(from https://francomunoz.com/top-workers-compensation-lawyers-california/newsroom/)
17:11:46	31070/31070	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2022:11:46%20GMT	https://francomunoz.com/wp-json/wp/v2/pages/1068	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/wp/v2/pages/1068.json	(from https://francomunoz.com/top-workers-compensation-lawyers-california/newsroom/)
17:11:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:47%20GMT	https://francomunoz.com/?p=1068	C:/My%20Web%20Sites/lawyer/francomunoz.com/index8600.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/newsroom/)
17:11:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:47%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/diversity-equity-inclusion/i	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/diversity-equity-inclusion/i	(from https://francomunoz.com/top-workers-compensation-lawyers-california/diversity-equity-inclusion/)
17:11:47	151827/151827	---M--	200	added ('OK')	image/jpeg	etag:%226648723b-25113%22	https://francomunoz.com/wp-content/uploads/2024/05/iStock-1281795616-scaled-e1658252006170.jpg	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-content/uploads/2024/05/iStock-1281795616-scaled-e1658252006170.jpg	(from https://francomunoz.com/top-workers-compensation-lawyers-california/diversity-equity-inclusion/)
17:11:47	2614/2614	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2022:11:47%20GMT	https://francomunoz.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrancomunoz.com%2Ftop-workers-compensation-lawyers-california%2Fdiversity-equity-inclusion%2F	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/oembed/1.0/embedca7e.json	(from https://francomunoz.com/top-workers-compensation-lawyers-california/diversity-equity-inclusion/)
17:11:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:47%20GMT	https://francomunoz.com/top-workers-compensation-lawyers-california/diversity-equity-inclusion/Firefox/	C:/My%20Web%20Sites/lawyer/francomunoz.com/top-workers-compensation-lawyers-california/diversity-equity-inclusion/Firefox/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/diversity-equity-inclusion/)
17:11:48	2777/2777	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Jul%202026%2022:11:48%20GMT	https://francomunoz.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrancomunoz.com%2Ftop-workers-compensation-lawyers-california%2Fdiversity-equity-inclusion%2F&format=xml	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/oembed/1.0/embeded9e	(from https://francomunoz.com/top-workers-compensation-lawyers-california/diversity-equity-inclusion/)
17:11:48	14287/14287	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2022:11:48%20GMT	https://francomunoz.com/wp-json/wp/v2/pages/1103	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/wp/v2/pages/1103.json	(from https://francomunoz.com/top-workers-compensation-lawyers-california/diversity-equity-inclusion/)
17:11:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:49%20GMT	https://francomunoz.com/workers-compensation/i	C:/My%20Web%20Sites/lawyer/francomunoz.com/workers-compensation/i	(from https://francomunoz.com/workers-compensation/)
17:11:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:49%20GMT	https://francomunoz.com/es/top-workers-compensation-lawyers-california/diversity-equity-inclusion/	C:/My%20Web%20Sites/lawyer/francomunoz.com/es/top-workers-compensation-lawyers-california/diversity-equity-inclusion/index.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/diversity-equity-inclusion/)
17:11:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:49%20GMT	https://francomunoz.com/?p=1103	C:/My%20Web%20Sites/lawyer/francomunoz.com/index70ff.html	(from https://francomunoz.com/top-workers-compensation-lawyers-california/diversity-equity-inclusion/)
17:11:50	2576/2576	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2022:11:50%20GMT	https://francomunoz.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrancomunoz.com%2Fworkers-compensation%2F	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/oembed/1.0/embed7b0e.json	(from https://francomunoz.com/workers-compensation/)
17:11:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:50%20GMT	https://francomunoz.com/workers-compensation/Firefox/	C:/My%20Web%20Sites/lawyer/francomunoz.com/workers-compensation/Firefox/index.html	(from https://francomunoz.com/workers-compensation/)
17:11:51	2779/2779	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Jul%202026%2022:11:51%20GMT	https://francomunoz.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrancomunoz.com%2Fworkers-compensation%2F&format=xml	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/oembed/1.0/embed4abb	(from https://francomunoz.com/workers-compensation/)
17:11:52	16295/16295	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2022:11:52%20GMT	https://francomunoz.com/wp-json/wp/v2/pages/502	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/wp/v2/pages/502.json	(from https://francomunoz.com/workers-compensation/)
17:11:52	14148/14148	---M--	200	added ('OK')	image/jpeg	etag:%22666fe12a-3744%22	https://francomunoz.com/wp-content/uploads/2020/05/new-slide-bg-435x225.jpg	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-content/uploads/2020/05/new-slide-bg-435x225.jpg	(from https://francomunoz.com/workers-compensation/)
17:11:52	170008/170008	---M--	200	added ('OK')	image/jpeg	etag:%226919f12b-29818%22	https://francomunoz.com/wp-content/uploads/2026/03/2-ways.jpg	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-content/uploads/2026/03/2-ways.jpg	(from https://francomunoz.com/workers-compensation/)
17:11:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:53%20GMT	https://francomunoz.com/how-do-i-close-my-workers-comp-case/	C:/My%20Web%20Sites/lawyer/francomunoz.com/how-do-i-close-my-workers-comp-case/index.html	(from https://francomunoz.com/workers-compensation/)
17:11:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:53%20GMT	https://francomunoz.com/?p=502	C:/My%20Web%20Sites/lawyer/francomunoz.com/indexda6e.html	(from https://francomunoz.com/workers-compensation/)
17:11:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:54%20GMT	https://francomunoz.com/workers-compensation/oakland-amazon-workers-compensation-attorney/i	C:/My%20Web%20Sites/lawyer/francomunoz.com/workers-compensation/oakland-amazon-workers-compensation-attorney/i	(from https://francomunoz.com/workers-compensation/oakland-amazon-workers-compensation-attorney/)
17:11:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:54%20GMT	https://francomunoz.com/oakland-workers-comp-lawyers/	C:/My%20Web%20Sites/lawyer/francomunoz.com/oakland-workers-comp-lawyers/index.html	(from https://francomunoz.com/workers-compensation/)
17:11:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:54%20GMT	https://francomunoz.com/workers-compensation-system-explained/	C:/My%20Web%20Sites/lawyer/francomunoz.com/workers-compensation-system-explained/index.html	(from https://francomunoz.com/workers-compensation/)
17:11:55	2740/2740	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2022:11:55%20GMT	https://francomunoz.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrancomunoz.com%2Fworkers-compensation%2Foakland-amazon-workers-compensation-attorney%2F	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/oembed/1.0/embed678e.json	(from https://francomunoz.com/workers-compensation/oakland-amazon-workers-compensation-attorney/)
17:11:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:55%20GMT	https://francomunoz.com/workers-compensation/oakland-amazon-workers-compensation-attorney/Firefox/	C:/My%20Web%20Sites/lawyer/francomunoz.com/workers-compensation/oakland-amazon-workers-compensation-attorney/Firefox/index.html	(from https://francomunoz.com/workers-compensation/oakland-amazon-workers-compensation-attorney/)
17:11:55	2941/2941	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Jul%202026%2022:11:55%20GMT	https://francomunoz.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrancomunoz.com%2Fworkers-compensation%2Foakland-amazon-workers-compensation-attorney%2F&format=xml	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/oembed/1.0/embedd0f7	(from https://francomunoz.com/workers-compensation/oakland-amazon-workers-compensation-attorney/)
17:11:56	22528/22528	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2022:11:56%20GMT	https://francomunoz.com/wp-json/wp/v2/pages/2009	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-json/wp/v2/pages/2009.json	(from https://francomunoz.com/workers-compensation/oakland-amazon-workers-compensation-attorney/)
17:11:56	169270/169270	---M--	200	added ('OK')	image/png	etag:%2269d4c7cf-29536%22	https://francomunoz.com/wp-content/uploads/2026/04/injured.png	C:/My%20Web%20Sites/lawyer/francomunoz.com/wp-content/uploads/2026/04/injured.png	(from https://francomunoz.com/workers-compensation/oakland-amazon-workers-compensation-attorney/)
17:11:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202026%2022:11:57%20GMT	https://francomunoz.com/?p=2009	C:/My%20Web%20Sites/lawyer/francomunoz.com/index7ca3.html	(from https://francomunoz.com/workers-compensation/oakland-amazon-workers-compensation-attorney/)
